,time,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,cloud_cover_mean,surface_pressure_mean,temperature_2m_mean
929,2019-03-19,26.0,49.7,356,34,1015.9,10.5
930,2019-03-20,20.7,40.7,10,0,1020.7,10.4
931,2019-03-21,12.6,25.2,346,0,1021.4,10.3
932,2019-03-22,12.0,26.6,323,0,1020.5,12.8
933,2019-03-23,13.7,29.5,17,20,1017.7,14.6
934,2019-03-24,17.1,32.0,342,0,1015.4,16.1
935,2019-03-25,24.9,47.5,347,1,1012.6,14.1
936,2019-03-26,35.8,67.0,1,0,1014.8,11.7
937,2019-03-27,24.9,47.2,22,0,1017.6,12.4
938,2019-03-28,18.0,36.0,14,1,1020.3,11.8
939,2019-03-29,16.5,36.4,147,7,1021.5,10.7
940,2019-03-30,12.5,30.2,110,23,1018.1,10.3
941,2019-03-31,12.6,29.5,265,46,1011.9,10.7
942,2019-04-01,10.0,25.6,226,91,1008.1,11.3
943,2019-04-02,13.2,29.2,208,79,1006.9,9.8
944,2019-04-03,16.7,28.8,288,82,999.0,9.9
945,2019-04-04,25.8,50.8,296,24,994.5,8.9
946,2019-04-05,24.0,45.7,117,67,995.4,9.3
947,2019-04-06,36.4,65.9,127,95,994.0,11.4
948,2019-04-07,15.0,31.0,6,74,999.5,10.1
949,2019-04-08,18.1,37.4,250,42,1003.8,10.1
950,2019-04-09,16.0,33.1,316,65,1001.7,11.6
951,2019-04-10,22.5,47.5,342,87,1000.7,13.5
952,2019-04-11,24.9,50.4,338,83,1003.4,14.1
953,2019-04-12,22.7,43.9,352,26,1006.6,14.2
954,2019-04-13,20.0,39.2,349,8,1008.7,12.6
955,2019-04-14,18.7,35.6,24,36,1008.5,11.0
956,2019-04-15,19.5,40.3,60,59,1011.3,11.1
957,2019-04-16,11.2,25.9,77,77,1012.9,11.5
958,2019-04-17,13.4,31.3,111,66,1013.3,11.4
959,2019-04-18,14.6,33.8,95,89,1013.9,13.7
960,2019-04-19,19.1,45.4,137,52,1018.0,14.8
961,2019-04-20,19.4,39.6,293,48,1016.7,15.2
962,2019-04-21,21.4,45.0,6,86,1009.5,15.1
963,2019-04-22,23.9,57.6,53,86,997.2,17.0
964,2019-04-23,29.2,54.0,108,94,992.6,13.8
965,2019-04-24,35.0,65.5,159,54,998.1,14.6
966,2019-04-25,43.6,79.6,147,80,1003.1,14.5
967,2019-04-26,29.5,54.4,309,39,1010.5,11.8
968,2019-04-27,29.3,54.7,290,71,1016.3,13.7
969,2019-04-28,31.8,60.1,307,55,1015.5,12.8
970,2019-04-29,25.8,45.4,358,30,1012.0,13.5
971,2019-04-30,24.0,46.8,357,27,1009.4,15.4
972,2019-05-01,19.2,40.0,278,14,1007.1,15.9
973,2019-05-02,25.4,49.3,295,46,1007.0,15.8
974,2019-05-03,23.8,45.0,299,89,1004.1,14.6
975,2019-05-04,32.0,60.5,315,41,1002.0,14.9
976,2019-05-05,39.2,73.4,337,17,1006.5,10.8
977,2019-05-06,26.5,51.8,349,4,1010.5,12.9
978,2019-05-07,18.0,38.2,86,81,1010.6,13.3
979,2019-05-08,29.3,52.2,112,98,1002.7,13.9
980,2019-05-09,30.9,58.7,285,54,1003.1,14.9
981,2019-05-10,19.7,40.7,234,72,1005.5,16.5
982,2019-05-11,32.1,60.1,304,36,1010.5,17.4
983,2019-05-12,35.9,66.6,342,1,1015.2,16.1
984,2019-05-13,32.8,60.1,4,2,1013.6,16.8
985,2019-05-14,24.0,46.1,11,4,1010.9,17.7
986,2019-05-15,24.6,46.1,12,1,1007.2,15.9
987,2019-05-16,18.0,39.2,161,46,1004.7,14.5
988,2019-05-17,17.5,36.0,100,99,999.7,13.0
989,2019-05-18,20.1,40.0,298,84,999.2,14.8
990,2019-05-19,17.1,31.7,299,93,999.8,14.2
991,2019-05-20,21.4,42.5,299,79,1002.4,16.9
992,2019-05-21,17.6,34.9,325,50,1006.5,18.7
993,2019-05-22,16.9,34.2,324,15,1008.8,20.0
994,2019-05-23,17.6,42.1,265,34,1009.3,19.6
995,2019-05-24,13.0,23.4,322,98,1007.0,18.7
996,2019-05-25,21.4,43.9,329,71,1007.2,20.8
997,2019-05-26,25.1,50.0,342,29,1007.1,21.4
998,2019-05-27,31.6,59.8,317,41,1003.4,20.8
999,2019-05-28,35.9,68.0,300,56,1004.8,17.8
1000,2019-05-29,33.0,63.7,329,21,1011.0,18.1
1001,2019-05-30,24.7,49.0,346,34,1015.7,20.7
1002,2019-05-31,17.9,37.8,57,0,1016.2,20.2
1003,2019-06-01,14.8,34.6,151,5,1014.8,18.3
1004,2019-06-02,15.6,36.4,114,13,1011.9,18.5
1005,2019-06-03,15.7,37.1,89,34,1009.7,19.1
1006,2019-06-04,20.8,43.6,109,23,1005.9,19.4
1007,2019-06-05,28.0,55.4,137,20,1002.0,18.6
1008,2019-06-06,18.8,40.0,210,42,1006.4,17.1
1009,2019-06-07,31.9,60.5,144,51,1007.4,17.8
1010,2019-06-08,19.6,40.3,297,16,1015.2,19.1
1011,2019-06-09,17.3,45.7,15,94,1009.8,21.4
1012,2019-06-10,19.5,40.7,323,71,1005.6,20.7
1013,2019-06-11,16.9,33.1,281,96,1004.5,16.2
1014,2019-06-12,23.7,48.2,249,7,1006.5,16.5
1015,2019-06-13,16.5,36.4,166,34,1008.0,16.9
1016,2019-06-14,23.0,55.1,11,77,1004.4,20.1
1017,2019-06-15,21.0,41.0,334,62,1008.4,20.4
1018,2019-06-16,22.3,42.5,343,36,1011.0,21.4
1019,2019-06-17,15.9,33.5,287,12,1008.5,23.2
1020,2019-06-18,16.9,36.4,116,51,1007.7,20.4
1021,2019-06-19,18.0,39.2,109,32,1006.3,20.4
1022,2019-06-20,17.4,30.6,292,62,1006.6,22.4
1023,2019-06-21,16.6,33.5,343,76,1007.4,22.7
1024,2019-06-22,16.0,40.7,243,27,1007.8,22.5
1025,2019-06-23,15.0,33.5,126,63,1007.8,22.2
1026,2019-06-24,15.9,35.6,129,28,1010.0,22.4
1027,2019-06-25,17.3,37.4,114,29,1012.2,23.7
1028,2019-06-26,14.3,32.4,122,5,1014.4,26.2
1029,2019-06-27,14.9,31.7,222,0,1012.6,27.9
1030,2019-06-28,8.6,20.5,319,10,1007.2,31.7
1031,2019-06-29,15.9,37.4,90,11,1007.8,29.2
1032,2019-06-30,13.7,31.0,174,1,1010.5,28.7
1033,2019-07-01,13.0,32.0,156,9,1010.0,26.5
1034,2019-07-02,23.6,49.3,356,27,1007.9,27.5
1035,2019-07-03,14.3,32.8,17,28,1007.1,28.6
1036,2019-07-04,19.8,42.5,124,49,1009.0,27.6
1037,2019-07-05,16.9,36.7,185,10,1009.2,26.1
1038,2019-07-06,16.4,37.1,138,42,1006.0,25.7
1039,2019-07-07,13.3,30.6,314,55,1004.3,28.6
1040,2019-07-08,15.3,32.4,305,79,1004.9,28.4
1041,2019-07-09,22.8,44.6,8,80,1004.6,24.3
1042,2019-07-10,17.6,35.6,345,1,1005.3,26.4
1043,2019-07-11,17.9,38.2,283,34,1005.8,25.9
1044,2019-07-12,26.2,49.3,309,13,1006.2,28.1
1045,2019-07-13,19.9,40.7,345,12,1006.6,27.4
1046,2019-07-14,23.4,45.0,8,23,1003.2,26.9
1047,2019-07-15,30.8,60.5,358,12,1003.6,25.5
1048,2019-07-16,19.0,39.6,279,21,1007.4,25.6
1049,2019-07-17,25.2,49.7,261,54,1005.5,26.3
1050,2019-07-18,22.5,42.5,311,49,1005.4,27.4
1051,2019-07-19,18.4,40.0,261,3,1008.1,25.4
1052,2019-07-20,16.6,37.1,141,39,1010.3,23.6
1053,2019-07-21,16.4,35.6,202,36,1013.1,25.4
1054,2019-07-22,17.3,38.2,176,32,1013.5,27.0
1055,2019-07-23,14.8,33.1,169,1,1011.4,26.5
1056,2019-07-24,15.5,35.3,196,2,1009.3,27.0
1057,2019-07-25,15.3,35.3,162,1,1008.3,25.9
1058,2019-07-26,14.8,37.1,153,36,1004.4,26.0
1059,2019-07-27,23.0,39.6,284,87,997.8,23.3
1060,2019-07-28,30.3,58.3,302,30,999.2,23.0
1061,2019-07-29,20.0,42.8,266,2,1002.6,23.4
1062,2019-07-30,27.2,51.1,311,9,1006.2,25.4
1063,2019-07-31,15.5,34.6,325,44,1009.4,25.2
1064,2019-08-01,21.2,40.3,8,34,1007.3,25.2
1065,2019-08-02,19.9,38.9,353,8,1006.0,27.6
1066,2019-08-03,20.3,42.5,273,3,1006.5,27.3
1067,2019-08-04,18.8,40.0,234,16,1006.3,27.4
1068,2019-08-05,17.7,38.9,158,18,1007.2,24.7
1069,2019-08-06,16.6,37.8,132,50,1006.4,24.4
1070,2019-08-07,17.1,40.7,338,70,1003.8,25.8
1071,2019-08-08,20.6,42.5,243,44,1004.3,27.4
1072,2019-08-09,23.0,45.0,131,52,1006.0,25.5
1073,2019-08-10,19.9,36.4,329,44,1008.4,27.6
1074,2019-08-11,22.1,40.7,72,20,1006.8,26.4
1075,2019-08-12,27.8,52.9,339,60,1008.4,24.2
1076,2019-08-13,27.9,52.2,319,30,1010.6,23.0
1077,2019-08-14,19.6,34.9,311,22,1009.7,24.0
1078,2019-08-15,27.3,51.8,302,11,1010.2,24.7
1079,2019-08-16,21.1,38.5,288,21,1010.0,24.1
1080,2019-08-17,15.1,35.3,158,49,1008.7,22.5
1081,2019-08-18,25.0,49.0,133,69,1007.4,23.2
1082,2019-08-19,16.0,29.2,359,85,1009.5,23.7
1083,2019-08-20,19.8,37.1,358,81,1012.6,20.9
1084,2019-08-21,26.2,49.7,9,61,1012.4,23.3
1085,2019-08-22,18.5,36.4,12,53,1012.4,25.3
1086,2019-08-23,16.9,36.4,36,0,1012.3,25.4
1087,2019-08-24,17.5,38.5,199,6,1011.7,23.6
1088,2019-08-25,13.0,31.7,195,8,1010.1,24.3
1089,2019-08-26,14.8,34.2,149,46,1010.0,24.1
1090,2019-08-27,11.5,26.3,158,98,1009.8,23.7
1091,2019-08-28,12.2,32.0,183,37,1009.5,24.8
1092,2019-08-29,15.5,34.2,248,37,1010.8,26.7
1093,2019-08-30,16.8,36.7,357,54,1011.2,28.4
1094,2019-08-31,15.9,34.6,197,28,1008.7,26.2
1095,2019-09-01,20.9,40.0,326,66,1006.9,25.8
1096,2019-09-02,25.0,49.0,343,10,1009.9,24.5
1097,2019-09-03,23.0,45.4,357,9,1012.6,24.3
1098,2019-09-04,19.1,39.2,280,3,1010.3,23.9
1099,2019-09-05,30.1,56.5,328,4,1009.9,23.3
1100,2019-09-06,23.9,46.8,334,3,1011.4,20.8
1101,2019-09-07,30.9,57.2,315,23,1011.3,21.3
1102,2019-09-08,32.2,59.4,320,19,1009.9,20.3
1103,2019-09-09,16.6,35.6,250,41,1009.0,17.7
1104,2019-09-10,28.3,50.8,10,99,1005.9,16.5
1105,2019-09-11,21.3,40.0,18,58,1013.8,21.2
1106,2019-09-12,19.7,38.2,351,0,1020.0,21.3
1107,2019-09-13,17.2,31.3,356,21,1021.0,22.1
1108,2019-09-14,14.6,31.0,25,61,1019.0,22.0
1109,2019-09-15,11.9,28.8,134,33,1016.6,22.8
1110,2019-09-16,16.4,35.6,224,4,1012.2,22.2
1111,2019-09-17,17.4,35.3,225,3,1008.4,24.1
1112,2019-09-18,18.4,33.5,358,63,1007.8,24.2
1113,2019-09-19,15.5,29.9,29,34,1010.1,23.1
1114,2019-09-20,17.2,39.6,86,19,1013.4,20.9
1115,2019-09-21,23.4,46.8,89,90,1010.3,19.5
1116,2019-09-22,25.5,51.1,86,95,1005.6,18.5
1117,2019-09-23,16.1,29.9,303,51,1009.8,18.7
1118,2019-09-24,15.2,27.0,252,33,1007.8,18.1
1119,2019-09-25,20.0,38.5,283,81,1007.6,19.6
1120,2019-09-26,21.6,41.4,286,32,1009.6,20.9
1121,2019-09-27,14.2,24.5,274,41,1010.3,20.6
1122,2019-09-28,14.9,29.5,296,27,1012.3,20.2
1123,2019-09-29,12.4,27.7,223,8,1009.3,17.4
1124,2019-09-30,16.0,31.7,301,4,1008.3,20.8
1125,2019-10-01,13.1,36.4,232,35,1004.3,18.6
1126,2019-10-02,29.2,52.6,304,16,1004.4,19.2
1127,2019-10-03,17.3,31.0,336,52,1008.7,17.0
1128,2019-10-04,26.7,49.7,292,32,1008.1,15.7
1129,2019-10-05,29.1,54.7,308,23,1007.9,18.0
1130,2019-10-06,26.8,48.2,299,52,1009.0,18.1
1131,2019-10-07,26.3,50.4,328,21,1009.3,17.0
1132,2019-10-08,11.9,25.6,275,30,1011.3,15.8
1133,2019-10-09,18.4,34.9,317,41,1010.5,16.9
1134,2019-10-10,19.4,40.3,305,21,1013.6,17.1
1135,2019-10-11,12.1,28.1,54,28,1014.6,15.8
1136,2019-10-12,24.3,48.6,121,97,1013.8,18.2
1137,2019-10-13,27.7,53.6,129,65,1013.0,18.5
1138,2019-10-14,30.3,52.6,124,83,1009.2,18.8
1139,2019-10-15,35.7,69.5,266,43,1005.6,16.3
1140,2019-10-16,13.6,25.9,17,27,1010.5,13.9
1141,2019-10-17,25.0,47.5,107,65,1009.0,16.9
1142,2019-10-18,16.6,29.2,108,85,1007.5,18.4
1143,2019-10-19,31.5,56.9,158,59,1001.8,18.8
1144,2019-10-20,36.1,73.1,153,81,1000.6,19.1
1145,2019-10-21,11.9,33.5,348,93,1010.3,15.1
1146,2019-10-22,20.4,55.8,21,95,1010.5,15.1
1147,2019-10-23,36.2,68.0,89,89,1002.9,16.4
1148,2019-10-24,19.3,34.9,220,25,1006.1,16.2
1149,2019-10-25,19.5,34.9,342,15,1013.0,16.0
1150,2019-10-26,11.8,20.5,23,0,1015.0,15.8
1151,2019-10-27,8.4,15.8,35,73,1014.4,16.2
1152,2019-10-28,6.0,14.8,351,96,1010.3,15.1
1153,2019-10-29,10.0,19.8,320,50,1008.9,16.4
1154,2019-10-30,10.5,17.6,314,37,1011.4,15.9
1155,2019-10-31,14.9,35.3,304,74,1010.9,15.5
1156,2019-11-01,13.2,27.7,224,76,1008.8,13.8
1157,2019-11-02,12.3,36.0,230,89,998.7,15.2
1158,2019-11-03,32.4,61.6,289,66,988.6,14.3
1159,2019-11-04,15.2,39.2,259,68,995.0,13.7
1160,2019-11-05,18.8,46.1,261,44,995.2,11.6
1161,2019-11-06,20.0,40.3,292,26,1000.0,11.4
1162,2019-11-07,16.2,29.2,290,84,999.8,9.6
1163,2019-11-08,22.7,42.8,283,50,998.4,8.3
1164,2019-11-09,17.9,31.7,302,26,1003.7,8.9
1165,2019-11-10,18.1,34.2,339,91,1002.7,8.6
1166,2019-11-11,15.5,27.4,316,68,1004.2,9.4
1167,2019-11-12,27.1,50.0,313,12,1001.5,9.5
1168,2019-11-13,20.8,36.7,303,43,998.8,8.8
1169,2019-11-14,28.6,52.2,358,88,993.0,5.1
1170,2019-11-15,13.4,26.6,344,69,993.5,5.2
1171,2019-11-16,11.2,19.8,323,34,1001.7,6.1
1172,2019-11-17,16.9,31.3,294,28,1000.2,6.6
1173,2019-11-18,19.1,37.1,355,42,1004.0,6.5
1174,2019-11-19,18.4,34.9,334,40,1007.1,7.0
1175,2019-11-20,13.3,23.0,31,32,1005.6,7.2
1176,2019-11-21,18.6,36.7,119,84,1000.5,10.3
1177,2019-11-22,32.3,58.0,127,93,996.5,11.3
1178,2019-11-23,46.8,83.2,147,94,985.3,13.9
1179,2019-11-24,22.6,39.2,317,89,998.1,11.1
1180,2019-11-25,13.9,24.1,307,38,1002.7,9.8
1181,2019-11-26,16.0,27.7,359,73,1002.6,10.4
1182,2019-11-27,20.3,37.4,275,71,997.9,13.1
1183,2019-11-28,21.8,42.1,267,57,1002.5,11.1
1184,2019-11-29,20.6,37.8,276,41,1008.5,11.4
1185,2019-11-30,17.6,34.6,15,61,1011.3,9.0
1186,2019-12-01,16.3,37.4,343,68,1005.2,10.5
1187,2019-12-02,23.8,44.3,355,13,1009.6,9.1
1188,2019-12-03,22.9,40.7,12,37,1013.2,7.0
1189,2019-12-04,18.5,34.9,17,76,1010.5,7.1
1190,2019-12-05,19.7,34.2,15,78,1013.5,8.1
1191,2019-12-06,10.1,16.6,318,20,1015.7,6.7
1192,2019-12-07,15.8,27.0,309,49,1014.1,8.7
1193,2019-12-08,15.0,27.7,276,34,1012.9,9.9
1194,2019-12-09,26.5,58.3,287,33,1010.4,10.6
1195,2019-12-10,25.4,45.7,332,32,1016.3,7.1
1196,2019-12-11,18.7,32.8,302,86,1010.7,4.1
1197,2019-12-12,25.1,44.6,259,71,1002.7,7.2
1198,2019-12-13,37.4,67.3,294,71,989.7,10.6
1199,2019-12-14,27.5,56.5,271,68,1001.2,13.4
1200,2019-12-15,12.5,22.3,22,30,1005.1,10.5
1201,2019-12-16,35.4,63.0,132,98,1004.9,13.5
1202,2019-12-17,38.0,68.4,130,85,1002.3,14.8
1203,2019-12-18,22.2,42.5,114,74,1009.6,13.8
1204,2019-12-19,34.7,61.6,141,90,1007.7,14.0
1205,2019-12-20,44.9,86.0,170,83,992.5,13.3
1206,2019-12-21,23.3,57.6,323,44,990.1,10.9
1207,2019-12-22,46.2,82.8,274,45,993.7,10.8
1208,2019-12-23,40.6,72.7,296,15,1011.1,10.0
1209,2019-12-24,24.8,46.8,287,23,1016.0,11.3
1210,2019-12-25,26.5,49.0,346,11,1015.7,10.2
1211,2019-12-26,26.7,47.2,313,52,1016.9,8.3
1212,2019-12-27,30.1,53.3,308,60,1020.1,10.8
1213,2019-12-28,21.3,38.9,352,26,1023.3,8.5
1214,2019-12-29,16.6,29.2,17,48,1025.6,7.4
1215,2019-12-30,12.7,22.3,15,18,1026.1,5.6
1216,2019-12-31,9.0,16.2,352,46,1025.2,6.6
1217,2020-01-01,8.3,14.8,355,32,1024.1,4.4
1218,2020-01-02,11.4,23.4,18,78,1024.7,4.5
1219,2020-01-03,19.6,33.1,344,87,1022.7,8.8
1220,2020-01-04,21.6,40.7,310,11,1023.1,9.9
1221,2020-01-05,23.1,42.8,352,6,1022.2,6.8
1222,2020-01-06,16.1,28.1,20,59,1023.0,7.5
1223,2020-01-07,23.3,41.4,304,69,1021.1,9.4
1224,2020-01-08,16.4,28.8,335,54,1022.9,8.9
1225,2020-01-09,14.3,25.2,92,67,1019.9,8.0
1226,2020-01-10,16.2,29.2,317,55,1017.7,10.3
1227,2020-01-11,18.3,34.2,344,2,1022.5,7.3
1228,2020-01-12,13.0,22.0,342,15,1021.8,5.4
1229,2020-01-13,11.7,22.0,15,66,1017.4,4.1
1230,2020-01-14,18.8,35.6,85,64,1014.8,9.5
1231,2020-01-15,25.4,44.6,143,62,1017.5,11.4
1232,2020-01-16,17.4,32.0,77,44,1021.1,9.4
1233,2020-01-17,23.2,44.6,333,78,1017.4,10.7
1234,2020-01-18,19.0,34.6,329,62,1020.3,6.7
1235,2020-01-19,34.7,61.9,20,84,1018.7,6.5
1236,2020-01-20,31.9,56.2,20,91,1026.1,5.8
1237,2020-01-21,25.9,45.7,21,99,1027.1,6.4
1238,2020-01-22,24.3,59.0,28,92,1021.5,7.7
1239,2020-01-23,25.3,46.1,61,95,1018.0,9.1
1240,2020-01-24,16.6,37.4,54,100,1016.1,9.9
1241,2020-01-25,17.2,32.4,101,94,1014.3,9.7
1242,2020-01-26,17.6,31.0,127,77,1012.9,10.3
1243,2020-01-27,13.8,25.9,10,68,1011.8,5.8
1244,2020-01-28,23.5,55.4,262,59,1008.1,9.5
1245,2020-01-29,18.7,37.8,262,90,1012.5,9.0
1246,2020-01-30,9.3,20.5,313,84,1012.9,7.7
1247,2020-01-31,16.6,28.8,290,55,1012.3,11.8
1248,2020-02-01,17.0,29.2,292,28,1012.5,10.1
1249,2020-02-02,19.4,33.1,289,84,1016.3,14.9
1250,2020-02-03,30.6,53.3,303,72,1017.1,16.2
1251,2020-02-04,30.0,55.1,299,15,1015.6,11.4
1252,2020-02-05,24.9,46.4,336,30,1021.5,8.3
1253,2020-02-06,19.0,33.1,52,62,1020.7,7.6
1254,2020-02-07,15.0,25.9,71,69,1019.1,8.7
1255,2020-02-08,19.1,36.4,89,86,1019.0,9.5
1256,2020-02-09,18.8,34.6,114,74,1021.1,9.9
1257,2020-02-10,22.0,39.6,251,84,1016.7,12.6
1258,2020-02-11,25.8,47.5,281,61,1015.2,13.1
1259,2020-02-12,16.1,31.0,313,54,1017.3,9.2
1260,2020-02-13,12.9,22.0,360,48,1013.4,7.5
1261,2020-02-14,19.7,36.4,298,27,1016.5,10.5
1262,2020-02-15,13.6,28.4,35,23,1019.0,8.2
1263,2020-02-16,24.1,43.6,106,94,1019.3,11.2
1264,2020-02-17,19.6,33.8,103,93,1018.2,12.3
1265,2020-02-18,22.1,39.2,302,20,1023.1,9.7
1266,2020-02-19,29.2,53.3,302,37,1021.7,9.8
1267,2020-02-20,13.7,27.4,264,10,1018.4,8.0
1268,2020-02-21,18.9,33.1,327,30,1020.6,11.1
1269,2020-02-22,12.4,22.3,292,30,1024.0,8.5
1270,2020-02-23,20.0,34.2,299,14,1023.1,10.0
1271,2020-02-24,18.4,32.0,296,0,1016.4,13.3
1272,2020-02-25,22.4,42.5,286,45,1007.5,11.5
1273,2020-02-26,36.3,67.0,289,28,1006.3,9.0
1274,2020-02-27,31.4,55.1,262,70,1006.7,9.2
1275,2020-02-28,14.3,27.4,304,47,1012.7,9.1
1276,2020-02-29,33.5,60.1,148,96,1003.4,12.2
1277,2020-03-01,19.4,37.4,247,72,1000.9,10.7
1278,2020-03-02,33.5,75.2,277,93,989.9,10.6
1279,2020-03-03,25.5,47.2,284,61,1000.6,7.7
1280,2020-03-04,23.2,41.0,287,62,1007.8,8.4
1281,2020-03-05,27.0,51.5,319,84,999.3,9.7
1282,2020-03-06,30.3,57.2,281,34,1000.0,8.4
1283,2020-03-07,26.5,50.0,322,39,1010.5,9.5
1284,2020-03-08,18.2,33.8,279,55,1014.3,9.6
1285,2020-03-09,33.1,61.9,306,24,1012.0,11.1
1286,2020-03-10,22.4,40.0,300,82,1015.2,11.3
1287,2020-03-11,13.1,25.2,289,7,1014.3,14.4
1288,2020-03-12,12.4,24.5,24,79,1013.0,12.5
1289,2020-03-13,18.9,36.4,350,74,1012.3,13.4
1290,2020-03-14,11.5,24.1,327,10,1012.1,10.4
1291,2020-03-15,28.2,55.8,127,39,1012.6,9.8
1292,2020-03-16,26.6,49.0,128,91,1014.3,12.8
1293,2020-03-17,14.7,29.9,5,36,1022.1,12.2
1294,2020-03-18,15.3,32.0,69,0,1020.4,11.7
1295,2020-03-19,8.8,20.2,19,5,1017.1,11.8
1296,2020-03-20,12.7,28.8,97,19,1013.8,10.9
1297,2020-03-21,10.0,19.4,349,87,1008.7,12.1
1298,2020-03-22,11.2,20.9,45,86,1007.6,11.7
1299,2020-03-23,16.9,43.6,115,52,1014.1,11.8
1300,2020-03-24,19.8,37.4,140,96,1016.0,9.7
1301,2020-03-25,20.2,40.7,182,51,1011.0,7.8
1302,2020-03-26,20.4,38.5,33,79,1005.6,7.0
1303,2020-03-27,13.5,27.4,321,89,1006.0,10.3
1304,2020-03-28,15.3,32.4,263,44,1008.8,11.6
1305,2020-03-29,31.8,56.9,357,45,1007.1,13.7
1306,2020-03-30,23.3,44.6,3,56,1007.8,9.5
1307,2020-03-31,22.6,42.1,43,90,1009.4,10.1
1308,2020-04-01,22.0,42.8,135,79,1011.3,10.1
1309,2020-04-02,15.8,33.8,195,29,1007.4,9.4
1310,2020-04-03,20.5,40.0,8,13,1007.7,11.8
1311,2020-04-04,19.0,33.5,23,0,1012.4,12.0
1312,2020-04-05,15.6,34.6,131,0,1014.7,11.4
1313,2020-04-06,19.6,39.2,101,19,1017.5,12.0
1314,2020-04-07,13.2,32.4,63,41,1020.1,13.3
1315,2020-04-08,11.6,27.0,308,18,1018.8,13.0
1316,2020-04-09,11.6,26.6,263,0,1015.8,13.4
1317,2020-04-10,13.4,30.2,220,0,1015.5,12.8
1318,2020-04-11,13.7,31.0,188,22,1016.3,12.4
1319,2020-04-12,17.9,37.8,118,45,1013.4,13.0
1320,2020-04-13,14.0,25.9,21,95,1007.3,12.6
1321,2020-04-14,27.1,50.0,16,22,1006.0,15.6
1322,2020-04-15,31.3,62.6,112,24,1012.8,14.0
1323,2020-04-16,21.3,42.5,123,59,1014.0,13.8
1324,2020-04-17,15.3,32.8,109,91,1011.7,13.8
1325,2020-04-18,12.2,28.4,125,74,1010.5,15.0
1326,2020-04-19,12.5,24.8,73,100,1005.6,13.8
1327,2020-04-20,9.7,24.1,279,100,1000.4,14.8
1328,2020-04-21,9.6,31.7,328,100,999.9,14.8
1329,2020-04-22,19.5,37.4,250,95,1006.5,14.2
1330,2020-04-23,13.2,25.9,272,45,1011.0,15.4
1331,2020-04-24,15.5,32.8,213,40,1008.9,15.3
1332,2020-04-25,17.3,36.7,188,33,1004.3,14.3
1333,2020-04-26,11.9,29.2,204,91,1003.1,15.1
1334,2020-04-27,23.2,42.5,132,90,1004.0,15.7
1335,2020-04-28,21.3,42.1,291,70,1002.5,16.4
1336,2020-04-29,23.6,45.7,253,44,1006.4,14.7
1337,2020-04-30,21.9,50.4,307,76,1004.3,15.5
1338,2020-05-01,24.5,45.7,259,85,1004.8,15.7
1339,2020-05-02,26.5,50.8,266,54,1008.2,17.3
1340,2020-05-03,24.4,43.2,315,73,1009.8,20.4
1341,2020-05-04,15.9,34.2,84,43,1009.5,18.1
1342,2020-05-05,17.1,32.4,39,93,1007.2,18.7
1343,2020-05-06,23.4,42.5,20,11,1008.7,20.9
1344,2020-05-07,19.7,39.6,53,44,1013.4,18.7
1345,2020-05-08,18.3,37.8,116,55,1012.2,16.9
1346,2020-05-09,18.0,34.6,96,68,1007.8,15.8
1347,2020-05-10,36.5,66.6,105,93,1000.2,15.4
1348,2020-05-11,28.1,53.3,198,85,994.5,14.9
1349,2020-05-12,16.5,31.7,328,86,1003.2,14.9
1350,2020-05-13,24.2,55.1,32,80,998.3,14.6
1351,2020-05-14,18.3,35.3,30,86,999.5,15.6
1352,2020-05-15,12.3,21.6,335,62,1004.7,15.9
1353,2020-05-16,17.1,32.8,360,85,1009.5,17.0
1354,2020-05-17,20.6,40.0,352,41,1010.5,19.3
1355,2020-05-18,22.1,38.5,358,6,1012.4,19.9
1356,2020-05-19,25.5,47.2,352,2,1008.3,21.8
1357,2020-05-20,22.9,42.8,353,7,1007.6,22.8
1358,2020-05-21,18.4,42.8,355,24,1010.8,21.9
1359,2020-05-22,14.4,31.7,175,74,1015.7,19.9
1360,2020-05-23,23.8,46.1,10,73,1018.2,20.1
1361,2020-05-24,24.2,46.4,358,2,1020.6,19.0
1362,2020-05-25,24.1,45.0,15,0,1019.1,21.0
1363,2020-05-26,21.6,41.8,12,3,1018.3,22.8
1364,2020-05-27,19.2,45.4,74,11,1020.6,20.5
1365,2020-05-28,19.9,41.0,224,1,1017.6,19.4
1366,2020-05-29,24.5,50.8,97,27,1010.9,20.1
1367,2020-05-30,15.6,35.3,179,14,1010.4,18.5
1368,2020-05-31,16.7,36.4,163,24,1008.7,18.3
1369,2020-06-01,16.2,34.2,138,83,1010.0,18.7
1370,2020-06-02,12.6,29.2,210,21,1009.2,19.2
1371,2020-06-03,21.3,45.7,186,79,1001.7,19.8
1372,2020-06-04,21.8,43.2,280,85,994.1,19.1
1373,2020-06-05,30.3,56.9,300,52,999.5,18.2
1374,2020-06-06,24.7,49.0,250,51,1001.9,19.8
1375,2020-06-07,24.8,46.1,295,74,1000.7,19.2
1376,2020-06-08,23.1,43.9,314,35,1003.9,18.6
1377,2020-06-09,16.6,41.4,311,46,1006.4,17.6
1378,2020-06-10,15.4,37.8,326,51,1006.4,18.7
1379,2020-06-11,26.6,47.5,145,95,1001.9,17.7
1380,2020-06-12,37.4,70.2,136,60,997.5,18.8
